date	Fire	Aspect	Species	Direction	frameID	height_header_note	height_header_A	height_header_B	height_header_C	height_header_D	height_header_E	height_10_note	height_10_A	height_10_B	height_10_C	height_10_D	height_10_E	height_9_note	height_9_A	height_9_B	height_9_C	height_9_D	height_9_E	height_8_note	height_8_A	height_8_B	height_8_C	height_8_D	height_8_E	height_7_note	height_7_A	height_7_B	height_7_C	height_7_D	height_7_E	height_6_note	height_6_A	height_6_B	height_6_C	height_6_D	height_6_E	height_5_note	height_5_A	height_5_B	height_5_C	height_5_D	height_5_E	height_4_note	height_4_A	height_4_B	height_4_C	height_4_D	height_4_E	height_3_note	height_3_A	height_3_B	height_3_C	height_3_D	height_3_E	height_2_note	height_2_A	height_2_B	height_2_C	height_2_D	height_2_E	height_1_note	height_1_A	height_1_B	height_1_C	height_1_D	height_1_E	basal_header_note	basal_header_A	basal_header_B	basal_header_C	basal_header_D	basal_header_E	basal_10_note	basal_10_A	basal_10_B	basal_10_C	basal_10_D	basal_10_E	basal_9_note	basal_9_A	basal_9_B	basal_9_C	basal_9_D	basal_9_E	basal_8_note	basal_8_A	basal_8_B	basal_8_C	basal_8_D	basal_8_E	basal_7_note	basal_7_A	basal_7_B	basal_7_C	basal_7_D	basal_7_E	basal_6_note	basal_6_A	basal_6_B	basal_6_C	basal_6_D	basal_6_E	basal_5_note	basal_5_A	basal_5_B	basal_5_C	basal_5_D	basal_5_E	basal_4_note	basal_4_A	basal_4_B	basal_4_C	basal_4_D	basal_4_E	basal_3_note	basal_3_A	basal_3_B	basal_3_C	basal_3_D	basal_3_E	basal_2_note	basal_2_A	basal_2_B	basal_2_C	basal_2_D	basal_2_E	basal_1_note	basal_1_A	basal_1_B	basal_1_C	basal_1_D	basal_1_E	Notes	_id	_uuid	_submission_time	_index
7/8/18	buffalo	flat	pmse	sw	42																																		-999																																																																																																				12215529	aa51eee6-8bc2-4ea4-9a43-c663f3de99fe	2018-07-08T21:06:18	306
7/23/18	buffalo	flat	pmse	sw	42																																																																																																																																					Nothing	12922433	67006124-5904-4327-a268-89bd69540ea5	2018-07-27T23:48:45	477
8/3/18	buffalo	flat	pmse	sw	42																																																																																																																																					Nothing	13135583	e85a7edc-20d4-466c-a8cf-6375cc31d493	2018-08-04T00:55:23	658
10/20/18	buffalo	flat	pmse	sw	42																																																																																																																																									
7/8/18	buffalo	flat	pmse	nw	142																																18																																		20																																89																																		75		12215532	e0f76a79-9202-4c0c-91aa-cf2e109f6bdf	2018-07-08T21:06:20	308
7/23/18	buffalo	flat	pmse	nw	142																																19																																		15																																91																																		70		12922424	260af0a1-bf7c-467e-b97b-407a11da6790	2018-07-27T23:48:29	486
8/3/18	buffalo	flat	pmse	nw	142																																22																																		-999																																79																																				13135573	23397e20-7d7e-42d3-a7ed-1fba492bf0a1	2018-08-04T00:55:14	668
10/20/18	buffalo	flat	pmse	nw	142																																19																																																																		103																																							
10/20/18	buffalo	flat	pmse	se	580																																																																																																																																					Check species				
7/8/18	buffalo	flat	pmse	se	580																																																																																																																																					Nothing	12215566	592ca596-38bd-4d33-b0c4-19ce9d1e840f	2018-07-08T21:11:46	314
7/23/18	buffalo	flat	pmse	se	580																																																																																																																																					Nothing	12922429	04dd5605-94a2-4e41-bdb5-82351cd9e643	2018-07-27T23:48:35	481
8/3/18	buffalo	flat	pmse	se	580																																																																																																																																					Nothing	13135579	fa50fc89-06f1-41a7-a015-6ceabe552e38	2018-08-04T00:55:19	662
7/7/18	buffalo	north	control	sw	52																																																																																																																																						12215500	4e668fa6-29f2-46d7-b240-097d599752d9	2018-07-08T21:05:48	281
7/23/18	buffalo	north	control	sw	52																																																																																																																																					Nothing	12922396	084b8f56-b71a-4dc9-92ec-bdb651a977f7	2018-07-27T23:47:50	512
8/3/18	buffalo	north	control	sw	52																																																																																																																																					Nothing	13135545	3fa4f77c-e576-42f0-928e-e32507fabd45	2018-08-04T00:54:53	692
10/20/18	buffalo	north	control	sw	52																																																																																																																																									
7/7/18	buffalo	north	control	se	74																																																																																																																																					Nothing	12215496	07d1bbbe-8951-4ad5-a60d-37cec6937396	2018-07-08T21:05:44	278
7/23/18	buffalo	north	control	se	74																																																																																																																																					Nothing	12922391	28116d18-8300-4bcf-a5d3-2c7b7da2a490	2018-07-27T23:47:43	515
8/3/18	buffalo	north	control	se	74																																																																																																																																					Nothing	13135542	79018f32-61e7-4403-87d1-c02e5befca8d	2018-08-04T00:54:50	694
10/20/18	buffalo	north	control	se	74																																																																																																																																									
7/7/18	buffalo	north	control	ne	106																																																																																																																																					Nothing	12215507	7d5bf95f-eb4b-4ba5-ac72-bc8f928ac321	2018-07-08T21:05:55	287
7/23/18	buffalo	north	control	ne	106																																																																																																																																					Nothing	12922400	6dc45414-8c7f-43d5-a6d2-724531f1d551	2018-07-27T23:47:56	509
