date,frameID,Fire,Aspect,Species,Direction,height_10_A,height_10_B,height_10_C,height_10_D,height_10_E,height_9_A,height_9_B,height_9_C,height_9_D,height_9_E,height_8_A,height_8_B,height_8_C,height_8_D,height_8_E,height_7_A,height_7_B,height_7_C,height_7_D,height_7_E,height_6_A,height_6_B,height_6_C,height_6_D,height_6_E,height_5_A,height_5_B,height_5_C,height_5_D,height_5_E,height_4_A,height_4_B,height_4_C,height_4_D,height_4_E,height_3_A,height_3_B,height_3_C,height_3_D,height_3_E,height_2_A,height_2_B,height_2_C,height_2_D,height_2_E,height_1_A,height_1_B,height_1_C,height_1_D,height_1_E,basal_10_A,basal_10_B,basal_10_C,basal_10_D,basal_10_E,basal_9_A,basal_9_B,basal_9_C,basal_9_D,basal_9_E,basal_8_A,basal_8_B,basal_8_C,basal_8_D,basal_8_E,basal_7_A,basal_7_B,basal_7_C,basal_7_D,basal_7_E,basal_6_A,basal_6_B,basal_6_C,basal_6_D,basal_6_E,basal_5_A,basal_5_B,basal_5_C,basal_5_D,basal_5_E,basal_4_A,basal_4_B,basal_4_C,basal_4_D,basal_4_E,basal_3_A,basal_3_B,basal_3_C,basal_3_D,basal_3_E,basal_2_A,basal_2_B,basal_2_C,basal_2_D,basal_2_E,basal_1_A,basal_1_B,basal_1_C,basal_1_D,basal_1_E,Notes,_id,_uuid,_submission_time,_index
2018-07-17,1434,berry_glade,flat,pico,ne,,,29,,,,24,,,,,,18,,,,,,,,27,,,,,,17,,,,19,,,,,,,28,22,,,,,33,,,,,18,,,,76,,,,76,,,,,,90,,,,,,,,78,,,,,,70,,,,93,,,,,,,92,85,,,,,89,,,,,83,,,12585872,0e63767f-06bb-45fd-8b8e-c09ab45c22f8,2018-07-17T23:45:29,377
2018-07-31,1434,berry_glade,flat,pico,ne,,,33,,,,30,,,,,,22,,,,,,,,36,,,,,,18,,,,18,,,,,,,35,30,,,,,36,,,,,19,,,,85,,,,87,,,,,,105,,,,,,,,82,,,,,,79,,,,74,,,,,,,102,75,,,,,89,,,,,84,,,13115919,b9072814-7aab-4db9-9a59-8911703881db,2018-08-03T13:21:29,633
2018-08-11,1434,berry_glade,flat,pico,ne,,,43,,,,34,,,,,,29,,,,,,,,43,,,,,,21,,,,25,,,,,,,40,31,,,,,42,,,,,23,,,,84,,,,81,,,,,,110,,,,,,,,94,,,,,,69,,,,84,,,,,,,108,96,,,,,108,,,,,92,,,13429920,8b15e973-71e3-4405-882e-8d4e7a029610,2018-08-12T22:25:31,767
2018-10-16,1434,berry_glade,flat,pico,ne,,,45,,,,37,,,,,,29,,,,,,,,49,,,,,,22,,,,23,,,,,,,36,46,,,,,30,,,,,26,,,,123,,,,120,,,,,,128,,,,,,,,161,,,,,,91,,,,117,,,,,,,149,146,,,,,139,,,,,119,,,16529647,46f7d283-3394-453f-9465-cc9de1204932,2018-10-20T00:03:34,861
2019-06-17,1434,berry_glade,flat,pico,ne,,,64,,,,55,,,,,,40,,,,,,,,64,,,,,,34,,,,28,,,,,,,61,-999,,,,,68,,,,,36,,,,240,,,,193,,,,,,171,,,,,,,,227,,,,,,135,,,,187,,,,,,,249,,,,,,201,,,,,157,,,30457249,5ad791f5-b3be-4e3c-857c-d482da605384,2019-06-19T02:26:17,1024
2019-10-06,1434,berry_glade,flat,pico,ne,,,119,,,,109,,,,,,93,,,,,,,,119,,,,,,73,,,,55,,,,,,,102,,,,,,129,,,,,67,,,,332,,,,301,,,,,,246,,,,,,,,412,,,,,,129,,,,229,,,,,,,354,,,,,,321,,,,,201,,,,,,
2018-06-20,1472,berry_glade,flat,pico,nw,,,21,,,20,20,,,20,,20,27,26,22,,,,10,,29,-999,25,,,,,,,16,25,,16,,10,19,,18,,,,,,,22,,,,,,,,50,,,90,60,,,70,,70,60,60,70,,,,60,,90,,60,,,,,,,90,90,,70,,80,90,,80,,,,,,,90,,,,,,,11549583,2f3b5ae7-111c-402c-b59d-882a48cb51ae,2018-06-21T03:47:13,132
2018-07-03,1472,berry_glade,flat,pico,nw,,,22,,,22,22,,,19,,23,33,24,22,,,,11,,,,25,-999,,,,,,18,26,,,,15,20,,20,,,,,,,23,,,,-999,,,,66,,,71,80,,,65,,72,91,69,77,,,,63,,,,73,,,,,,,75,92,,,,73,89,,71,,,,,,,75,,,,,,,11997541,013920e7-e0e0-4fa9-ba6f-4a0dc67ea6f7,2018-07-03T21:11:48,210
2018-07-17,1472,berry_glade,flat,pico,nw,,,22,,,21,22,,,23,,21,31,27,23,,,,14,,,,24,,,,,,,18,21,,,,18,15,-999,21,,,,,,,23,,,,,,,,62,,,78,60,,,75,,59,92,76,84,,,,88,,,,77,,,,,,,79,79,,,,75,81,,72,,,,,,,76,,,,,,,12585892,f58e6416-da3b-40be-a672-c7f75b0d1c8e,2018-07-17T23:45:46,373
2018-07-31,1472,berry_glade,flat,pico,nw,,,-999,,,21,21,,,21,,-999,29,27,24,,,,13,,,,23,-999,,,,,,17,22,,,,17,16,,19,,,,,,,21,,,,,,,,,,,79,63,,,70,,,92,82,71,,,,75,,,,81,,,,,,,84,80,,,,70,84,,77,,,,,,,82,,,,,,,13115917,3450a447-1349-4e04-9bfa-7576fb970b2e,2018-08-03T13:21:28,631
2018-08-11,1472,berry_glade,flat,pico,nw,,,-999,,,21,-666,,,17,,-999,29,25,24,,,,,,,,25,,,,,,,18,22,,,,16,19,,21,,,,,,,22,,,,,,,,,,,77,-666,,,64,,,86,78,79,,,,,,,,75,,,,,,,68,93,,,,65,67,,76,,,,,,,88,,,,,,,13429918,22047096-e8e2-45c0-af15-a246aac63485,2018-08-12T22:25:12,765
2018-10-16,1472,berry_glade,flat,pico,nw,,,-999,,,22,-666,,,-999,,-999,27,26,20,,,,-999,,,,23,,,,,,,23,18,,,,-999,13,,23,,,,,,,21,,,,,,,,,,,72,-666,,,,,,85,79,84,,,,,,,,85,,,,,,,89,65,,,,,65,,85,,,,,,,73,,,,,,,16529644,5fb97a94-e414-4193-9996-cb6384e037b3,2018-10-20T00:03:32,858
2019-06-17,1472,berry_glade,flat,pico,nw,,,,,,25,20,,,,,,31,37,27,,,,,,,,,,,,,,,36,31,,,,-999,29,,30,,,,,,,30,,,,,,,,,,,106,94,,,,,,128,109,111,,,,,,,,,,,,,,,115,124,,,,,102,,115,,,,,,,128,,,,,,B9 not on list— definitely alive,30457236,d1806340-69f6-4b1a-9c49-a0300c0abd66,2019-06-19T02:26:11,1022
2019-10-06,1472,berry_glade,flat,pico,nw,,,,,,39,-999,,,,,,46,55,48,,,,,,,,,,,,,,,60,44,,,,,34,,29,,,,,,,52,,,,,,,,,,,145,,,,,,,182,144,163,,,,,,,,,,,,,,,160,164,,,,,162,,133,,,,,,,135,,,,,,,,,,
2018-06-20,1475,berry_glade,flat,pico,sw,,,,,,,-999,,,,,,,,,,,15,,-999,,,,,,15,-999,-999,,-999,,-999,,10,,,,7,,22,,,,,,,-999,,,-999,,,,,,,,,,,,,,,,,,90,,,,,,,,90,,,,,,,,90,,,,70,,80,,,,,,,,,,,,11549597,bd2c373a-7884-43cf-8f7f-a4cdb2df4d04,2018-06-21T03:47:30,136
2018-07-03,1475,berry_glade,flat,pico,sw,,,,,,,,,,,,,,,,,,16,,,,,,,,15,,,,,,,,11,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,86,,,,,,,,97,,,,,,86,,,,,,,,,,,,11997538,c99427aa-69ba-4bed-a78b-fc6622b31405,2018-07-03T21:11:43,207
2018-07-17,1475,berry_glade,flat,pico,sw,,,,,,,,,,,,,,,,,,13,,,,,,,,13,,,,,,,,16,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,98,,,,,,,,120,,,,,,84,,,,,,,,,,,,12585889,b823490b-0a4b-4e8f-b540-93485d7a2996,2018-07-17T23:45:39,436
2018-07-31,1475,berry_glade,flat,pico,sw,,,,,,,,,,,,,,,,,,14,,,,,,,,15,,,,,,,,16,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,83,,,,,,,,96,,,,,,83,,,,,,,,,,,,13115914,9fc4705e-7af0-43fd-b751-38a1bff139fc,2018-08-03T13:21:26,628
2018-08-11,1475,berry_glade,flat,pico,sw,,,,,,,,,,,,,,,,,,16,,,,,,,,15,,,,,,,,20,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,81,,,,,,,,85,,,,,,81,,,,,,,,,,,,13429915,d227e871-2bb6-4e1b-a6cc-0761e26bdd20,2018-08-12T22:24:56,762
2018-10-16,1475,berry_glade,flat,pico,sw,,,,,,,,,,,,,,,,,,15,,,,,,,,19,,,,,,,,20,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,113,,,,,,,,101,,,,,,96,,,,,,,,,,,,16529641,7ee4a1a5-7239-498f-8444-7c84783cd39c,2018-10-20T00:03:31,855
2019-06-17,1475,berry_glade,flat,pico,sw,,,,,,,,,,,,,,,,,,-666,,,,,,,,,,,,,,,,-666,,,,,,-666,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,-666,,,,,,-666,,,,,,,,,,,,,,,
2019-10-06,1475,berry_glade,flat,pico,sw,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,48,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,161,,,,,,220,,,,,,,,,,,,,,,
2018-06-20,1271,berry_glade,flat,psme,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11549578,54d07e90-930f-4a02-8c88-e6d19ec1509d,2018-06-21T03:46:57,21
2018-07-03,1271,berry_glade,flat,psme,sw,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11997537,af170804-fe43-4402-ada9-6dc2dad5247c,2018-07-03T21:11:42,206
2018-07-17,1271,berry_glade,flat,psme,sw,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585888,77fecf26-f0be-401d-965d-c3129e6f00b0,2018-07-17T23:45:38,437
2018-07-31,1271,berry_glade,flat,psme,sw,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115913,638cbe33-326b-49da-9108-3c32a8dac541,2018-08-03T13:21:26,627
2018-08-11,1271,berry_glade,flat,psme,sw,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13429914,4bda9e49-9def-43e3-956c-17acff90f197,2018-08-12T22:24:53,761
2018-10-16,1271,berry_glade,flat,psme,sw,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529640,ca1d1453-5350-4e19-ba48-8df812342bdb,2018-10-20T00:03:30,854
2019-06-17,1271,berry_glade,flat,psme,sw,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457223,07c01e49-7e67-47a4-b454-235442a74fc0,2019-06-19T02:26:00,1019
2019-10-06,1271,berry_glade,flat,psme,sw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,1314,berry_glade,flat,psme,ne,,,,,,15,19,,,29,,,,,21,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,,,80,,,,,80,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11549585,570bedca-b177-426e-9d99-f676da779653,2018-06-21T03:47:17,16
2018-07-03,1314,berry_glade,flat,psme,ne,,,,,,,19,,,26,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,90,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11997543,73a4d209-a2ea-4bbc-8e56-e8c80eb0298c,2018-07-03T21:11:51,212
2018-07-17,1314,berry_glade,flat,psme,ne,,,,,,,24,,,30,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,80,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12585869,9c673a95-edbe-4d77-aecd-bd1965e32d7e,2018-07-17T23:45:27,440
2018-07-31,1314,berry_glade,flat,psme,ne,,,,,,,14,,,24,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13115920,cb05349c-8d64-4ee8-991a-ff03e1ef1b5d,2018-08-03T13:21:29,634
2018-08-11,1314,berry_glade,flat,psme,ne,,,,,,-999,-999,,,24,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B9 got chopped,13429925,65a520d6-da6d-42f4-8869-ff10d87b7acd,2018-08-12T22:25:46,769
2018-10-16,1314,berry_glade,flat,psme,ne,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529646,9abe68d7-ad75-4b1c-ae87-22a435dac203,2018-10-20T00:03:33,860
2019-06-17,1314,berry_glade,flat,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457257,0e6ce3b6-3652-4b8d-a8c1-16e07fd98ffa,2019-06-19T02:26:25,1026
2019-10-06,1314,berry_glade,flat,psme,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,1350,berry_glade,flat,psme,se,,,21,,,,,15,25,28,,,17,,21,,,,,,,,26,,,,,,,19,,,,,,,,,,,,,19,,,,,,17,,,,70,,,,,70,100,90,,,60,,80,,,,,,,,80,,,,,,,80,,,,,,,,,,,,,80,,,,,,80,,,11549588,bd4ce288-e2a7-468f-bf1a-9a8d3d96bd4d,2018-06-21T03:47:23,134
2018-07-03,1350,berry_glade,flat,psme,se,,,,,,,,17,26,29,,,-999,,21,,,,,,,,27,,,,,,,20,,,,,,,,,,,,,20,,,,,,16,,,,,,,,,100,101,115,,,,,90,,,,,,,,105,,,,,,,95,,,,,,,,,,,,,88,,,,,,101,,,11997534,0332077c-0e54-4528-9431-05c1016c724a,2018-07-03T21:11:38,203
2018-07-17,1350,berry_glade,flat,psme,se,,,,,,,,18,29,29,,,,,18,,,,,,,,23,,,,,,,17,,,,,,,,,,,,,25,,,,,,17,,,,,,,,,94,110,115,,,,,104,,,,,,,,90,,,,,,,91,,,,,,,,,,,,,97,,,,,,81,,,12585879,7ac6dfe5-a741-4287-8cec-5dd3474815bc,2018-07-17T23:45:32,376
2018-07-31,1350,berry_glade,flat,psme,se,,,,,,,,20,25,26,,,,,18,,,,,,,,-999,,,,,,,19,,,,,,,,,,,,,23,,,,,,15,,,,,,,,,100,106,92,,,,,83,,,,,,,,,,,,,,,68,,,,,,,,,,,,,72,,,,,,84,,,13115922,c4564f3b-745b-4e66-b1ba-8ae52b89d4c2,2018-08-03T13:21:31,636
2018-08-11,1350,berry_glade,flat,psme,se,,,,,,,,17,28,24,,,,,21,,,,,,,,-999,,,,,,,19,,,,,,,,,,,,,24,,,,,,15,,,,,,,,,98,98,91,,,,,82,,,,,,,,,,,,,,,64,,,,,,,,,,,,,75,,,,,,70,,,13429926,918fcf89-ad43-4446-99ca-24e1b2a21126,2018-08-12T22:25:54,770
2018-10-16,1350,berry_glade,flat,psme,se,,,,,,,,22,32,27,,,,,20,,,,,,,,-999,,,,,,,-999,,,,,,,,,,,,,-999,,,,,,-999,,,,,,,,,106,127,122,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529637,3b963a9e-6200-4124-b675-afeaf99cef74,2018-10-20T00:03:28,851
2019-06-17,1350,berry_glade,flat,psme,se,,,,,,,,-999,-999,-999,,,,,-999,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,-999,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457259,2e0cbf17-60cb-49df-8ad9-b7640823b74a,2019-06-19T02:26:28,1027
2019-10-06,1350,berry_glade,flat,psme,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,1359,berry_glade,flat,psme,nw,14,,,23,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,80,,,80,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,11549582,4420f6fd-7182-4c56-99b0-7da3554cd0df,2018-06-21T03:47:12,18
2018-07-03,1359,berry_glade,flat,psme,nw,20,,,23,10,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,87,,,104,86,,,,,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,11997540,15a4d18c-dacc-4588-be42-12d4d73c2a57,2018-07-03T21:11:46,209
2018-07-17,1359,berry_glade,flat,psme,nw,24,,,21,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,96,,,103,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,12585891,2f77e4e7-2e4f-4f12-9f48-688a5368b0e7,2018-07-17T23:45:43,434
2018-07-31,1359,berry_glade,flat,psme,nw,22,,,25,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,88,,,112,,,,,,,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,13115916,8f473052-fd30-4e13-9800-5bb04a3de0f0,2018-08-03T13:21:27,630
2018-08-11,1359,berry_glade,flat,psme,nw,21,,,23,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,79,,,110,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,13429917,9525094f-0d87-4e5b-ab5e-54d8969d1946,2018-08-12T22:25:06,764
2018-10-16,1359,berry_glade,flat,psme,nw,20,,,19,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,82,,,67,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529643,810149ff-efa9-4d27-b001-c38f9ea097b9,2018-10-20T00:03:32,857
2019-06-17,1359,berry_glade,flat,psme,nw,-999,,,22,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,111,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457229,4a3fa6ab-f059-45d4-8c7f-747df1536537,2019-06-19T02:26:07,1021
2019-10-06,1359,berry_glade,flat,psme,nw,,,,23,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,1470,berry_glade,flat,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11549580,284083f1-0c0f-47d3-9493-ee1f4501fcbd,2018-06-21T03:47:06,19
2018-07-03,1470,berry_glade,flat,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,11997533,aa54ac0e-cd1d-4f11-b3a1-a46f61af5c1a,2018-07-03T21:11:36,202
2018-07-17,1470,berry_glade,flat,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,12585895,15918289-7720-4b55-8772-3a5412d6c5d3,2018-07-17T23:45:52,432
2018-07-31,1470,berry_glade,flat,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,13115912,c9489ea0-5506-417d-a355-82a53589d242,2018-08-03T13:21:25,626
2018-08-11,1470,berry_glade,flat,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,13429912,471edc9b-6d77-46a6-839c-68fa8759c511,2018-08-12T22:24:47,760
2018-10-16,1470,berry_glade,flat,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529635,be014d30-67f5-4149-9ca5-f726aec7ecfe,2018-10-20T00:03:27,849
2019-06-17,1470,berry_glade,flat,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457213,4de4e8c4-bdc3-448d-8b97-1202845394db,2019-06-19T02:25:51,1016
2019-10-06,1470,berry_glade,flat,psme,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,1228,berry_glade,north,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11549574,6744010e-415b-4a14-b3e8-47d74316826f,2018-06-21T03:46:32,22
2018-07-03,1228,berry_glade,north,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11997549,43d0557a-85fb-4556-b3f9-e8ebd79c4a48,2018-07-03T21:11:59,218
2018-07-17,1228,berry_glade,north,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12585906,64f251db-0b62-44c0-8457-ca6455176275,2018-07-17T23:46:11,424
2018-07-31,1228,berry_glade,north,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13115895,f5e17d56-2f4c-422a-b77e-1f389f61ef07,2018-08-03T13:21:15,609
2018-08-11,1228,berry_glade,north,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429936,317a79ec-fb15-472f-a0d5-0f72fb75483b,2018-08-12T22:26:32,778
2018-10-16,1228,berry_glade,north,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16529620,20cad938-a0e1-4116-b454-11a6dbf992a2,2018-10-20T00:03:19,836
2019-06-17,1228,berry_glade,north,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30457292,278db7b8-c5c3-4d52-9e0c-c717727c3945,2019-06-19T02:26:51,1034
2019-10-06,1228,berry_glade,north,control,ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-20,1269,berry_glade,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11549566,a403d9f8-66e1-4fee-aee4-d68c7ada6333,2018-06-21T03:46:05,27
2018-07-03,1269,berry_glade,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,11997555,0bc3245a-d920-4911-b310-56bcfda4536a,2018-07-03T21:12:06,223
2018-07-17,1269,berry_glade,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,12585911,0013d881-42f8-404e-a16e-390a22967d22,2018-07-17T23:46:20,421
2018-07-31,1269,berry_glade,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13115900,51a6e679-04ac-4240-9c8e-061a6156857e,2018-08-03T13:21:19,614
2018-08-11,1269,berry_glade,north,control,se,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nothing,13429938,c14e9260-15b7-42e5-ae03-94f484fe1639,2018-08-12T22:26:39,780
